#,Date-Time (French Polynesia Standard Time),Ch: 1 - Temperature   (°C),Ch: 2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,03/18/2022 17:00:00,29.77,4984.32,,,,
2,03/18/2022 17:01:00,29.77,4865.28,,,,
3,03/18/2022 17:02:00,29.73,4766.72,,,,
4,03/18/2022 17:03:00,29.73,4633.60,,,,
5,03/18/2022 17:04:00,29.73,4527.36,,,,
6,03/18/2022 17:05:00,29.73,4435.20,,,,
7,03/18/2022 17:06:00,29.73,4326.40,,,,
8,03/18/2022 17:07:00,29.73,4234.24,,,,
9,03/18/2022 17:08:00,29.68,4111.36,,,,
10,03/18/2022 17:09:00,29.68,3998.72,,,,
11,03/18/2022 17:10:00,29.73,3841.28,,,,
12,03/18/2022 17:11:00,29.68,3633.92,,,,
13,03/18/2022 17:12:00,29.68,3086.08,,,,
14,03/18/2022 17:13:00,29.64,2636.80,,,,
15,03/18/2022 17:14:00,29.64,2173.44,,,,
16,03/18/2022 17:15:00,29.60,1833.60,,,,
17,03/18/2022 17:16:00,29.56,1685.12,,,,
18,03/18/2022 17:17:00,29.60,1642.88,,,,
19,03/18/2022 17:18:00,29.56,1610.88,,,,
20,03/18/2022 17:19:00,29.56,1507.20,,,,
21,03/18/2022 17:20:00,29.56,1438.72,,,,
22,03/18/2022 17:21:00,29.51,1411.20,,,,
23,03/18/2022 17:22:00,29.51,1384.32,,,,
24,03/18/2022 17:23:00,29.56,1365.12,,,,
25,03/18/2022 17:24:00,29.56,1351.68,,,,
26,03/18/2022 17:25:00,29.51,1336.96,,,,
27,03/18/2022 17:26:00,29.47,1326.08,,,,
28,03/18/2022 17:27:00,29.51,1314.56,,,,
29,03/18/2022 17:28:00,29.51,1297.28,,,,
30,03/18/2022 17:29:00,29.47,1284.48,,,,
31,03/18/2022 17:30:00,29.51,1269.12,,,,
32,03/18/2022 17:31:00,29.51,1253.76,,,,
33,03/18/2022 17:32:00,29.56,1235.20,,,,
34,03/18/2022 17:33:00,29.51,1217.92,,,,
35,03/18/2022 17:34:00,29.51,1196.80,,,,
36,03/18/2022 17:35:00,29.47,1184.64,,,,
37,03/18/2022 17:36:00,29.51,1160.00,,,,
38,03/18/2022 17:37:00,29.51,1130.24,,,,
39,03/18/2022 17:38:00,29.51,1103.68,,,,
40,03/18/2022 17:39:00,29.51,1076.48,,,,
41,03/18/2022 17:40:00,29.51,1052.48,,,,
42,03/18/2022 17:41:00,29.47,1025.92,,,,
43,03/18/2022 17:42:00,29.47,992.96,,,,
44,03/18/2022 17:43:00,29.47,964.80,,,,
45,03/18/2022 17:44:00,29.56,934.40,,,,
46,03/18/2022 17:45:00,29.47,904.96,,,,
47,03/18/2022 17:46:00,29.47,873.28,,,,
48,03/18/2022 17:47:00,29.47,837.44,,,,
49,03/18/2022 17:48:00,29.47,804.80,,,,
50,03/18/2022 17:49:00,29.47,772.16,,,,
51,03/18/2022 17:50:00,29.47,738.88,,,,
52,03/18/2022 17:51:00,29.47,706.24,,,,
53,03/18/2022 17:52:00,29.51,671.04,,,,
54,03/18/2022 17:53:00,29.51,637.60,,,,
55,03/18/2022 17:54:00,29.47,602.56,,,,
56,03/18/2022 17:55:00,29.47,567.68,,,,
