#,Date-Time (French Polynesia Standard Time),Ch: 1 - Temperature   (°C),Ch: 2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,03/18/2022 17:00:00,29.60,5706.24,,,,
2,03/18/2022 17:01:00,29.64,5575.68,,,,
3,03/18/2022 17:02:00,29.56,5468.16,,,,
4,03/18/2022 17:03:00,29.60,5324.80,,,,
5,03/18/2022 17:04:00,29.56,5207.04,,,,
6,03/18/2022 17:05:00,29.56,5111.04,,,,
7,03/18/2022 17:06:00,29.56,5004.80,,,,
8,03/18/2022 17:07:00,29.60,4902.40,,,,
9,03/18/2022 17:08:00,29.56,4791.04,,,,
10,03/18/2022 17:09:00,29.56,4680.96,,,,
11,03/18/2022 17:10:00,29.56,4568.32,,,,
12,03/18/2022 17:11:00,29.51,4473.60,,,,
13,03/18/2022 17:12:00,29.47,4275.20,,,,
14,03/18/2022 17:13:00,29.51,3878.40,,,,
15,03/18/2022 17:14:00,29.51,3368.96,,,,
16,03/18/2022 17:15:00,29.47,2946.56,,,,
17,03/18/2022 17:16:00,29.43,2492.80,,,,
18,03/18/2022 17:17:00,29.43,2184.96,,,,
19,03/18/2022 17:18:00,29.43,2090.88,,,,
20,03/18/2022 17:19:00,29.43,2036.48,,,,
21,03/18/2022 17:20:00,29.47,2005.12,,,,
22,03/18/2022 17:21:00,29.43,1880.96,,,,
23,03/18/2022 17:22:00,29.38,1813.12,,,,
24,03/18/2022 17:23:00,29.38,1784.96,,,,
25,03/18/2022 17:24:00,29.34,1760.64,,,,
26,03/18/2022 17:25:00,29.34,1745.28,,,,
27,03/18/2022 17:26:00,29.38,1729.28,,,,
28,03/18/2022 17:27:00,29.34,1717.12,,,,
29,03/18/2022 17:28:00,29.34,1696.00,,,,
30,03/18/2022 17:29:00,29.34,1679.36,,,,
31,03/18/2022 17:30:00,29.30,1664.64,,,,
32,03/18/2022 17:31:00,29.38,1639.68,,,,
33,03/18/2022 17:32:00,29.30,1614.72,,,,
34,03/18/2022 17:33:00,29.38,1587.84,,,,
35,03/18/2022 17:34:00,29.30,1564.16,,,,
36,03/18/2022 17:35:00,29.34,1544.32,,,,
37,03/18/2022 17:36:00,29.30,1511.04,,,,
38,03/18/2022 17:37:00,29.34,1477.76,,,,
39,03/18/2022 17:38:00,29.34,1444.48,,,,
40,03/18/2022 17:39:00,29.34,1406.72,,,,
41,03/18/2022 17:40:00,29.34,1365.12,,,,
42,03/18/2022 17:41:00,29.34,1325.44,,,,
43,03/18/2022 17:42:00,29.30,1283.52,,,,
44,03/18/2022 17:43:00,29.34,1242.24,,,,
45,03/18/2022 17:44:00,29.34,1200.00,,,,
46,03/18/2022 17:45:00,29.34,1152.96,,,,
47,03/18/2022 17:46:00,29.34,1115.84,,,,
48,03/18/2022 17:47:00,29.34,1072.64,,,,
49,03/18/2022 17:48:00,29.34,1028.16,,,,
50,03/18/2022 17:49:00,29.34,984.32,,,,
51,03/18/2022 17:50:00,29.34,943.04,,,,
52,03/18/2022 17:51:00,29.30,898.24,,,,
53,03/18/2022 17:52:00,29.34,853.76,,,,
54,03/18/2022 17:53:00,29.30,808.96,,,,
55,03/18/2022 17:54:00,29.30,766.08,,,,
56,03/18/2022 17:55:00,29.30,725.12,,,,
57,03/18/2022 17:56:00,29.30,685.12,,,,
58,03/18/2022 17:57:00,29.34,644.64,,,,
59,03/18/2022 17:58:00,29.34,603.84,,,,
60,03/18/2022 17:59:00,29.34,564.16,,,,
61,03/18/2022 18:00:00,29.30,526.40,,,,
62,03/18/2022 18:01:00,29.34,490.08,,,,
63,03/18/2022 18:02:00,29.30,453.28,,,,
64,03/18/2022 18:03:00,29.30,416.16,,,,
65,03/18/2022 18:04:00,29.34,380.64,,,,
66,03/18/2022 18:05:00,29.34,345.60,,,,
67,03/18/2022 18:06:00,29.30,312.40,,,,
68,03/18/2022 18:07:00,29.30,280.80,,,,
69,03/18/2022 18:08:00,29.30,248.32,,,,
70,03/18/2022 18:09:00,29.30,220.08,,,,
71,03/18/2022 18:10:00,29.30,191.12,,,,
72,03/18/2022 18:11:00,29.30,165.28,,,,
73,03/18/2022 18:12:00,29.26,141.24,,,,
74,03/18/2022 18:13:00,29.30,119.64,,,,
75,03/18/2022 18:14:00,29.26,101.36,,,,
76,03/18/2022 18:15:00,29.30,86.36,,,,
77,03/18/2022 18:16:00,29.30,73.04,,,,
78,03/18/2022 18:17:00,29.30,61.00,,,,
79,03/18/2022 18:18:00,29.30,51.86,,,,
80,03/18/2022 18:19:00,29.30,43.18,,,,
81,03/18/2022 18:20:00,29.30,36.52,,,,
82,03/18/2022 18:21:00,29.34,30.68,,,,
83,03/18/2022 18:22:00,29.30,24.90,,,,
84,03/18/2022 18:23:00,29.30,20.30,,,,
85,03/18/2022 18:24:00,29.34,15.55,,,,
86,03/18/2022 18:25:00,29.30,11.80,,,,
87,03/18/2022 18:26:00,29.30,9.09,,,,
88,03/18/2022 18:27:00,29.30,6.81,,,,
89,03/18/2022 18:28:00,29.34,4.95,,,,
90,03/18/2022 18:29:00,29.34,3.71,,,,
91,03/18/2022 18:30:00,29.30,2.89,,,,
92,03/18/2022 18:31:00,29.30,2.27,,,,
93,03/18/2022 18:32:00,29.34,1.65,,,,
94,03/18/2022 18:33:00,29.34,1.23,,,,
95,03/18/2022 18:34:00,29.30,0.82,,,,
96,03/18/2022 18:35:00,29.34,0.61,,,,
97,03/18/2022 18:36:00,29.34,0.41,,,,
98,03/18/2022 18:37:00,29.30,0.20,,,,
99,03/18/2022 18:38:00,29.30,0.20,,,,
100,03/18/2022 18:39:00,29.30,0.00,,,,
101,03/18/2022 18:40:00,29.30,0.00,,,,
102,03/18/2022 18:41:00,29.30,0.00,,,,
103,03/18/2022 18:42:00,29.26,0.00,,,,
104,03/18/2022 18:43:00,29.30,0.00,,,,
105,03/18/2022 18:44:00,29.34,0.00,,,,
106,03/18/2022 18:45:00,29.30,0.00,,,,
107,03/18/2022 18:46:00,29.34,0.00,,,,
108,03/18/2022 18:47:00,29.30,0.00,,,,
109,03/18/2022 18:48:00,29.34,0.00,,,,
110,03/18/2022 18:49:00,29.34,0.00,,,,
111,03/18/2022 18:50:00,29.34,0.20,,,,
112,03/18/2022 18:51:00,29.30,0.00,,,,
113,03/18/2022 18:52:00,29.30,0.00,,,,
114,03/18/2022 18:53:00,29.30,0.00,,,,
115,03/18/2022 18:54:00,29.30,0.20,,,,
116,03/18/2022 18:55:00,29.30,0.00,,,,
117,03/18/2022 18:56:00,29.30,0.00,,,,
118,03/18/2022 18:57:00,29.30,0.00,,,,
119,03/18/2022 18:58:00,29.34,0.00,,,,
120,03/18/2022 18:59:00,29.34,0.00,,,,
121,03/18/2022 19:00:00,29.30,0.00,,,,
122,03/18/2022 19:01:00,29.34,0.00,,,,
123,03/18/2022 19:02:00,29.30,0.00,,,,
124,03/18/2022 19:03:00,29.30,0.00,,,,
125,03/18/2022 19:04:00,29.34,0.00,,,,
126,03/18/2022 19:05:00,29.34,0.00,,,,
127,03/18/2022 19:06:00,29.30,0.00,,,,
128,03/18/2022 19:07:00,29.34,0.00,,,,
129,03/18/2022 19:08:00,29.26,0.00,,,,
130,03/18/2022 19:09:00,29.30,0.00,,,,
131,03/18/2022 19:10:00,29.30,0.00,,,,
132,03/18/2022 19:11:00,29.30,0.00,,,,
133,03/18/2022 19:12:00,29.34,0.00,,,,
134,03/18/2022 19:13:00,29.30,0.00,,,,
135,03/18/2022 19:14:00,29.26,0.00,,,,
136,03/18/2022 19:15:00,29.30,0.00,,,,
137,03/18/2022 19:16:00,29.34,0.00,,,,
138,03/18/2022 19:17:00,29.34,0.00,,,,
139,03/18/2022 19:18:00,29.30,0.00,,,,
140,03/18/2022 19:19:00,29.30,0.00,,,,
141,03/18/2022 19:20:00,29.30,0.00,,,,
142,03/18/2022 19:21:00,29.26,0.00,,,,
143,03/18/2022 19:22:00,29.30,0.00,,,,
144,03/18/2022 19:23:00,29.30,0.20,,,,
145,03/18/2022 19:24:00,29.30,0.41,,,,
146,03/18/2022 19:25:00,29.34,0.00,,,,
147,03/18/2022 19:26:00,29.26,0.00,,,,
148,03/18/2022 19:27:00,29.34,0.00,,,,
149,03/18/2022 19:28:00,29.30,0.00,,,,
150,03/18/2022 19:29:00,29.30,0.00,,,,
151,03/18/2022 19:30:00,29.30,0.00,,,,
152,03/18/2022 19:31:00,29.30,0.00,,,,
153,03/18/2022 19:32:00,29.30,0.00,,,,
154,03/18/2022 19:33:00,29.34,0.00,,,,
155,03/18/2022 19:34:00,29.34,0.00,,,,
156,03/18/2022 19:35:00,29.26,0.00,,,,
157,03/18/2022 19:36:00,29.30,0.00,,,,
158,03/18/2022 19:37:00,29.30,0.00,,,,
159,03/18/2022 19:38:00,29.30,0.00,,,,
160,03/18/2022 19:39:00,29.30,0.00,,,,
161,03/18/2022 19:40:00,29.30,0.00,,,,
162,03/18/2022 19:41:00,29.26,0.00,,,,
163,03/18/2022 19:42:00,29.34,0.00,,,,
164,03/18/2022 19:43:00,29.30,0.00,,,,
165,03/18/2022 19:44:00,29.26,0.00,,,,
166,03/18/2022 19:45:00,29.26,0.00,,,,
167,03/18/2022 19:46:00,29.30,0.00,,,,
168,03/18/2022 19:47:00,29.26,0.00,,,,
169,03/18/2022 19:48:00,29.30,0.00,,,,
170,03/18/2022 19:49:00,29.26,0.00,,,,
171,03/18/2022 19:50:00,29.30,0.00,,,,
172,03/18/2022 19:51:00,29.26,0.00,,,,
173,03/18/2022 19:52:00,29.26,0.00,,,,
174,03/18/2022 19:53:00,29.30,0.00,,,,
175,03/18/2022 19:54:00,29.30,0.00,,,,
176,03/18/2022 19:55:00,29.26,0.00,,,,
177,03/18/2022 19:56:00,29.26,0.00,,,,
178,03/18/2022 19:57:00,29.30,0.00,,,,
179,03/18/2022 19:58:00,29.30,0.00,,,,
180,03/18/2022 19:59:00,29.26,0.00,,,,
181,03/18/2022 20:00:00,29.26,0.00,,,,
182,03/18/2022 20:01:00,29.26,0.00,,,,
183,03/18/2022 20:02:00,29.30,0.00,,,,
184,03/18/2022 20:03:00,29.26,0.00,,,,
185,03/18/2022 20:04:00,29.26,0.00,,,,
186,03/18/2022 20:05:00,29.30,0.00,,,,
187,03/18/2022 20:06:00,29.30,0.00,,,,
188,03/18/2022 20:07:00,29.26,0.00,,,,
189,03/18/2022 20:08:00,29.26,0.00,,,,
190,03/18/2022 20:09:00,29.30,0.00,,,,
191,03/18/2022 20:10:00,29.26,0.00,,,,
192,03/18/2022 20:11:00,29.26,0.00,,,,
193,03/18/2022 20:12:00,29.26,0.00,,,,
194,03/18/2022 20:13:00,29.30,0.00,,,,
195,03/18/2022 20:14:00,29.26,0.00,,,,
196,03/18/2022 20:15:00,29.26,0.00,,,,
197,03/18/2022 20:16:00,29.26,0.00,,,,
198,03/18/2022 20:17:00,29.26,0.00,,,,
199,03/18/2022 20:18:00,29.26,0.00,,,,
200,03/18/2022 20:19:00,29.26,0.00,,,,
201,03/18/2022 20:20:00,29.30,0.00,,,,
202,03/18/2022 20:21:00,29.26,0.00,,,,
203,03/18/2022 20:22:00,29.26,0.00,,,,
204,03/18/2022 20:23:00,29.30,0.00,,,,
205,03/18/2022 20:24:00,29.26,0.00,,,,
206,03/18/2022 20:25:00,29.30,0.00,,,,
207,03/18/2022 20:26:00,29.26,0.00,,,,
208,03/18/2022 20:27:00,29.26,0.00,,,,
209,03/18/2022 20:28:00,29.30,0.00,,,,
210,03/18/2022 20:29:00,29.30,0.00,,,,
211,03/18/2022 20:30:00,29.30,0.00,,,,
212,03/18/2022 20:31:00,29.26,0.00,,,,
213,03/18/2022 20:32:00,29.30,0.00,,,,
214,03/18/2022 20:33:00,29.26,0.00,,,,
215,03/18/2022 20:34:00,29.30,0.00,,,,
216,03/18/2022 20:35:00,29.26,0.00,,,,
217,03/18/2022 20:36:00,29.26,0.00,,,,
218,03/18/2022 20:37:00,29.30,0.00,,,,
219,03/18/2022 20:38:00,29.26,0.00,,,,
220,03/18/2022 20:39:00,29.26,0.00,,,,
221,03/18/2022 20:40:00,29.30,0.00,,,,
222,03/18/2022 20:41:00,29.26,0.00,,,,
223,03/18/2022 20:42:00,29.26,0.00,,,,
224,03/18/2022 20:43:00,29.26,0.00,,,,
225,03/18/2022 20:44:00,29.26,0.00,,,,
226,03/18/2022 20:45:00,29.26,0.00,,,,
227,03/18/2022 20:46:00,29.26,0.00,,,,
228,03/18/2022 20:47:00,29.30,0.00,,,,
229,03/18/2022 20:48:00,29.26,0.00,,,,
230,03/18/2022 20:49:00,29.26,0.00,,,,
231,03/18/2022 20:50:00,29.26,0.00,,,,
232,03/18/2022 20:51:00,29.26,0.00,,,,
233,03/18/2022 20:52:00,29.30,0.20,,,,
234,03/18/2022 20:53:00,29.26,0.61,,,,
235,03/18/2022 20:54:00,29.30,0.00,,,,
236,03/18/2022 20:55:00,29.26,0.00,,,,
237,03/18/2022 20:56:00,29.21,0.00,,,,
238,03/18/2022 20:57:00,29.26,0.00,,,,
239,03/18/2022 20:58:00,29.26,0.00,,,,
240,03/18/2022 20:59:00,29.26,0.00,,,,
241,03/18/2022 21:00:00,29.26,0.00,,,,
242,03/18/2022 21:01:00,29.21,0.00,,,,
243,03/18/2022 21:02:00,29.21,0.00,,,,
244,03/18/2022 21:03:00,29.26,0.00,,,,
245,03/18/2022 21:04:00,29.21,0.00,,,,
246,03/18/2022 21:05:00,29.21,0.00,,,,
247,03/18/2022 21:06:00,29.21,0.00,,,,
248,03/18/2022 21:07:00,29.21,0.00,,,,
249,03/18/2022 21:08:00,29.17,0.00,,,,
250,03/18/2022 21:09:00,29.17,0.00,,,,
251,03/18/2022 21:10:00,29.17,0.00,,,,
252,03/18/2022 21:11:00,29.08,0.00,,,,
253,03/18/2022 21:12:00,29.13,0.00,,,,
254,03/18/2022 21:13:00,29.13,0.00,,,,
255,03/18/2022 21:14:00,29.13,0.00,,,,
256,03/18/2022 21:15:00,29.17,0.00,,,,
257,03/18/2022 21:16:00,29.08,0.00,,,,
258,03/18/2022 21:17:00,29.08,0.00,,,,
259,03/18/2022 21:18:00,29.13,0.00,,,,
260,03/18/2022 21:19:00,29.08,0.00,,,,
261,03/18/2022 21:20:00,29.13,0.00,,,,
262,03/18/2022 21:21:00,29.08,0.00,,,,
263,03/18/2022 21:22:00,29.08,0.00,,,,
264,03/18/2022 21:23:00,29.08,0.00,,,,
265,03/18/2022 21:24:00,29.08,0.00,,,,
266,03/18/2022 21:25:00,29.08,0.00,,,,
267,03/18/2022 21:26:00,29.08,0.00,,,,
268,03/18/2022 21:27:00,29.08,0.00,,,,
269,03/18/2022 21:28:00,29.00,0.00,,,,
270,03/18/2022 21:29:00,29.00,0.00,,,,
271,03/18/2022 21:30:00,29.04,0.00,,,,
272,03/18/2022 21:31:00,29.08,0.00,,,,
273,03/18/2022 21:32:00,29.04,0.00,,,,
274,03/18/2022 21:33:00,29.04,0.00,,,,
275,03/18/2022 21:34:00,29.00,0.00,,,,
276,03/18/2022 21:35:00,29.04,0.00,,,,
277,03/18/2022 21:36:00,29.00,0.00,,,,
278,03/18/2022 21:37:00,29.04,0.00,,,,
279,03/18/2022 21:38:00,29.00,0.00,,,,
280,03/18/2022 21:39:00,28.95,0.00,,,,
281,03/18/2022 21:40:00,29.00,0.00,,,,
282,03/18/2022 21:41:00,29.00,0.00,,,,
283,03/18/2022 21:42:00,29.00,0.00,,,,
284,03/18/2022 21:43:00,29.00,0.00,,,,
285,03/18/2022 21:44:00,28.95,0.00,,,,
286,03/18/2022 21:45:00,28.95,0.00,,,,
287,03/18/2022 21:46:00,28.95,0.00,,,,
288,03/18/2022 21:47:00,28.95,0.00,,,,
289,03/18/2022 21:48:00,28.91,0.00,,,,
290,03/18/2022 21:49:00,28.95,0.00,,,,
291,03/18/2022 21:50:00,28.95,0.00,,,,
292,03/18/2022 21:51:00,28.95,0.00,,,,
293,03/18/2022 21:52:00,28.95,0.00,,,,
294,03/18/2022 21:53:00,28.95,0.00,,,,
295,03/18/2022 21:54:00,28.91,0.00,,,,
296,03/18/2022 21:55:00,28.91,0.00,,,,
297,03/18/2022 21:56:00,28.91,0.00,,,,
298,03/18/2022 21:57:00,28.91,0.00,,,,
299,03/18/2022 21:58:00,28.95,0.00,,,,
300,03/18/2022 21:59:00,28.87,0.00,,,,
301,03/18/2022 22:00:00,28.87,0.00,,,,
302,03/18/2022 22:01:00,28.87,0.00,,,,
303,03/18/2022 22:02:00,28.87,0.00,,,,
304,03/18/2022 22:03:00,28.91,0.00,,,,
305,03/18/2022 22:04:00,28.87,0.00,,,,
306,03/18/2022 22:05:00,28.91,0.00,,,,
307,03/18/2022 22:06:00,28.83,0.00,,,,
308,03/18/2022 22:07:00,28.87,0.00,,,,
309,03/18/2022 22:08:00,28.87,0.00,,,,
310,03/18/2022 22:09:00,28.87,0.00,,,,
311,03/18/2022 22:10:00,28.83,0.00,,,,
312,03/18/2022 22:11:00,28.87,0.00,,,,
