#,Date-Time (French Polynesia Standard Time),Ch: 1 - Temperature   (°C),Ch: 2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,03/18/2022 17:00:00,29.68,5337.60,,,,
2,03/18/2022 17:01:00,29.64,5231.36,,,,
3,03/18/2022 17:02:00,29.64,5127.68,,,,
4,03/18/2022 17:03:00,29.64,5021.44,,,,
5,03/18/2022 17:04:00,29.64,4899.84,,,,
6,03/18/2022 17:05:00,29.60,4793.60,,,,
7,03/18/2022 17:06:00,29.64,4696.32,,,,
8,03/18/2022 17:07:00,29.64,4605.44,,,,
9,03/18/2022 17:08:00,29.64,4505.60,,,,
10,03/18/2022 17:09:00,29.60,4398.08,,,,
11,03/18/2022 17:10:00,29.60,4275.20,,,,
12,03/18/2022 17:11:00,29.60,4154.88,,,,
13,03/18/2022 17:12:00,29.60,3943.68,,,,
14,03/18/2022 17:13:00,29.56,3518.72,,,,
15,03/18/2022 17:14:00,29.51,3070.72,,,,
16,03/18/2022 17:15:00,29.51,2684.16,,,,
17,03/18/2022 17:16:00,29.51,2291.20,,,,
18,03/18/2022 17:17:00,29.47,2097.28,,,,
19,03/18/2022 17:18:00,29.47,2045.44,,,,
20,03/18/2022 17:19:00,29.43,1996.80,,,,
21,03/18/2022 17:20:00,29.47,1941.76,,,,
22,03/18/2022 17:21:00,29.47,1870.08,,,,
23,03/18/2022 17:22:00,29.47,1832.96,,,,
24,03/18/2022 17:23:00,29.43,1802.88,,,,
25,03/18/2022 17:24:00,29.43,1779.20,,,,
26,03/18/2022 17:25:00,29.43,1764.48,,,,
27,03/18/2022 17:26:00,29.43,1747.84,,,,
28,03/18/2022 17:27:00,29.43,1724.80,,,,
29,03/18/2022 17:28:00,29.43,1705.60,,,,
30,03/18/2022 17:29:00,29.43,1683.84,,,,
31,03/18/2022 17:30:00,29.43,1663.36,,,,
32,03/18/2022 17:31:00,29.43,1641.60,,,,
33,03/18/2022 17:32:00,29.43,1614.08,,,,
34,03/18/2022 17:33:00,29.43,1584.64,,,,
35,03/18/2022 17:34:00,29.43,1553.92,,,,
36,03/18/2022 17:35:00,29.43,1530.24,,,,
37,03/18/2022 17:36:00,29.38,1500.80,,,,
38,03/18/2022 17:37:00,29.38,1454.08,,,,
39,03/18/2022 17:38:00,29.34,1417.60,,,,
40,03/18/2022 17:39:00,29.43,1383.68,,,,
41,03/18/2022 17:40:00,29.38,1345.28,,,,
42,03/18/2022 17:41:00,29.38,1308.80,,,,
43,03/18/2022 17:42:00,29.34,1266.88,,,,
44,03/18/2022 17:43:00,29.38,1228.48,,,,
45,03/18/2022 17:44:00,29.34,1190.72,,,,
46,03/18/2022 17:45:00,29.38,1153.92,,,,
47,03/18/2022 17:46:00,29.38,1112.32,,,,
48,03/18/2022 17:47:00,29.38,1074.56,,,,
49,03/18/2022 17:48:00,29.34,1028.48,,,,
50,03/18/2022 17:49:00,29.38,985.92,,,,
51,03/18/2022 17:50:00,29.34,942.40,,,,
52,03/18/2022 17:51:00,29.38,904.00,,,,
53,03/18/2022 17:52:00,29.34,858.88,,,,
54,03/18/2022 17:53:00,29.34,814.72,,,,
55,03/18/2022 17:54:00,29.30,774.72,,,,
56,03/18/2022 17:55:00,29.34,731.52,,,,
57,03/18/2022 17:56:00,29.34,694.08,,,,
58,03/18/2022 17:57:00,29.30,654.72,,,,
59,03/18/2022 17:58:00,29.30,612.48,,,,
60,03/18/2022 17:59:00,29.34,573.28,,,,
61,03/18/2022 18:00:00,29.30,533.44,,,,
62,03/18/2022 18:01:00,29.30,495.84,,,,
63,03/18/2022 18:02:00,29.34,458.72,,,,
